id,nom_bureau,categorie,Code_postal,ville,Code_INSEE,lat,lng,latlong
01380A,SAINT YBARS AP,Agence postale communale,9210,ST YBARS,9277,43.238113,1.386346,43.238113
01389A,SOULAN AP,Agence postale communale,9320,SOULAN,9301,42.9122,1.23241,42.9122
01395A,VERNIOLLE BP,Bureau de Poste,9340,VERNIOLLE,9332,43.081688,1.649415,43.081688
01397A,VILLENEUVE D OLMES BP,Bureau de Poste,9300,VILLENEUVE D OLMES,9336,42.906296,1.820378,42.906296
01400A,TROYES HOTEL DE VILLE BP,Bureau de Poste,10000,TROYES,10387,48.297994,4.074028,48.297994
01402A,ARCIS SUR AUBE BP,Bureau de Poste,10700,ARCIS SUR AUBE,10006,48.536489,4.140485,48.536489
01409A,BAR SUR AUBE,Bureau de Poste,10200,BAR SUR AUBE,10033,48.232555,4.705392,48.232555
01410A,BAR SUR SEINE BP,Bureau de Poste,10110,BAR SUR SEINE,10034,48.113102,4.375756,48.113102
01411A,BAYEL AP,Agence postale communale,10310,BAYEL,10035,48.198806,4.776948,48.198806
01414A,BOUILLY BP,Bureau de Poste,10320,BOUILLY,10051,48.19465,3.999098,48.19465
01416A,BREVONNES RP,Relais poste commer??ant,10220,BREVONNES,10061,48.357578,4.399607,48.357578
01417A,BRIENNE LE CHATEAU,Bureau de Poste,10500,BRIENNE LE CHATEAU,10064,48.394681,4.527123,48.394681
01421A,CHAOURCE BP,Bureau de Poste,10210,CHAOURCE,10080,48.056208,4.136758,48.056208
01422A,CHAPELLE SAINT LUC CENTRE (LA) BP,Bureau de Poste,10600,LA CHAPELLE ST LUC,10081,48.312493,4.044349,48.312493
01423A,CHARMONT SOUS BARBUISE AP,Agence postale communale,10150,CHARMONT SOUS BARBUISE,10084,48.408957,4.171545,48.408957
01425A,CHAVANGES RP,Relais poste commer??ant,10330,CHAVANGES,10094,48.508795,4.573097,48.508795
01454A,LUSIGNY SUR BARSE BP,Bureau de Poste,10270,LUSIGNY SUR BARSE,10209,48.255839,4.264722,48.255839
01456A,MAIZIERES LA GRANDE PAROISSE RP,Relais poste commer??ant,10510,MAIZIERES LA GRANDE PAROISSE,10220,48.501431,3.780194,48.501431
01464A,MONTIERAMEY RP,Relais poste commer??ant,10270,MONTIERAMEY,10249,48.230426,4.304658,48.230426
01466A,LES NOES PRES TROYES BP,Bureau de Poste,10420,LES NOES PRES TROYES,10265,48.303121,4.043171,48.303121
01472A,PLANCY L ABBAYE AP,Agence postale communale,10380,PLANCY L ABBAYE,10289,48.569181,3.967724,48.569181
01486A,ST GERMAIN AP,Agence postale communale,10120,ST GERMAIN,10340,48.256646,4.029967,48.256646
01492A,SAINTE MAURE RP,Relais poste commer??ant,10150,STE MAURE,10352,48.346107,4.059974,48.346107
01499A,SOULAINES DHUYS RP,Relais poste commer??ant,10200,SOULAINES DHUYS,10372,48.374893,4.73346,48.374893
01505A,VENDEUVRE SUR BARSE BP,Bureau de Poste,10140,VENDEUVRE SUR BARSE,10401,48.23536,4.467049,48.23536
01519A,TROYES SAINT JACQUES BP,Bureau de Poste,10000,TROYES,10387,48.303493,4.085897,48.303493
01521A,TROYES VOLTAIRE BP,Bureau de Poste,10000,TROYES,10387,48.294697,4.067099,48.294697
01522A,TROYES CHARTREUX BP,Bureau de Poste,10000,TROYES,10387,48.269996,4.082019,48.269996
01527A,ALAIRAC BP,Bureau de Poste,11290,ALAIRAC,11005,43.184093,2.241738,43.184093
01530A,ARGELIERS BP,Bureau de Poste,11120,ARGELIERS,11012,43.311606,2.910102,43.311606
01538A,BARBAIRA BP,Bureau de Poste,11800,BARBAIRA,11027,43.184893,2.511611,43.184893
01539A,BELCAIRE BP,Bureau de Poste,11340,BELCAIRE,11028,42.816532,1.960789,42.816532
01540A,BELLEGARDE DU RAZES AP,Agence postale communale,11240,BELLEGARDE DU RAZES,11032,43.109695,2.044561,43.109695
01548A,BOURIEGE AP,Agence postale communale,11300,BOURIEGE,11045,42.986667,2.166227,42.986667
01553A,BRUGAIROLLES AP,Agence postale communale,11300,BRUGAIROLLES,11053,43.124221,2.158298,43.124221
01557A,CAMPAGNE SUR AUDE AP,Agence postale communale,11260,CAMPAGNE SUR AUDE,11063,42.916057,2.207182,42.916057
01563A,CASCASTEL DES CORBIERES AP,Agence postale communale,11360,CASCASTEL DES CORBIERES,11071,42.98465,2.760273,42.98465
01566A,CASTELNAU D AUDE AP,Agence postale communale,11700,CASTELNAU D AUDE,11077,43.231097,2.672922,43.231097
01573A,CHALABRE BP,Bureau de Poste,11230,CHALABRE,11091,42.984703,2.006947,42.984703
01576A,COUFFOULENS AP,Agence postale communale,11250,COUFFOULENS,11102,43.155812,2.306802,43.155812
01578A,COUNOZOULS AP,Agence postale communale,11140,COUNOZOULS,11104,42.73193126,2.228073758,42.73193126
01582A,CUCUGNAN AP,Agence postale communale,11350,CUCUGNAN,11113,42.850802,2.603627,42.850802
01583A,CUXAC CABARDES BP,Bureau de Poste,11390,CUXAC CABARDES,11115,43.36978974,2.281445756,43.36978974
01586A,DOUZENS BP,Bureau de Poste,11700,DOUZENS,11122,43.1854,2.597768,43.1854
01587A,DUILHAC SOUS PEYREPERTUSE AP,Agence postale communale,11350,DUILHAC SOUS PEYREPERTUSE,11123,42.86336,2.56607,42.86336
01588A,DURBAN CORBIERES BP,Bureau de Poste,11360,DURBAN CORBIERES,11124,42.995636,2.813908,42.995636
01594A,ESPEZEL AP,Agence postale communale,11340,ESPEZEL,11130,42.820528,2.021037,42.820528
01595A,FABREZAN BP,Bureau de Poste,11200,FABREZAN,11132,43.137457,2.700275,43.137457
01600A,FITOU BP,Bureau de Poste,11510,FITOU,11144,42.893633,2.979348,42.893633
01603A,FONTIERS CABARDES AP,Agence postale communale,11390,FONTIERS CABARDES,11150,43.369631,2.247709,43.369631
01605A,GAJA LA SELVE AP,Agence postale communale,11270,GAJA LA SELVE,11159,43.194882,1.896083,43.194882
01607A,GRUISSAN BP,Bureau de Poste,11430,GRUISSAN,11170,43.105162,3.085576,43.105162
01609A,LABASTIDE D ANJOU BP,Bureau de Poste,11320,LABASTIDE D ANJOU,11178,43.347904,1.849689,43.347904
01611A,LAGRASSE BP,Bureau de Poste,11220,LAGRASSE,11185,43.091704,2.618724,43.091704
01617A,LASSERRE DE PROUILLE AP,Agence postale communale,11270,LASSERRE DE PROUILLE,11193,43.178626,2.084061,43.178626
01619A,LAURABUC AP,Agence postale communale,11400,LAURABUC,11195,43.247627,1.981316,43.247627
01620A,LAURAGUEL AP,Agence postale communale,11300,LAURAGUEL,11197,43.098138,2.173852,43.098138
01622A,LAVALETTE BP,Bureau de Poste,11290,LAVALETTE,11199,43.185102,2.267668,43.185102
01629A,MAILHAC BP,Bureau de Poste,11120,MAILHAC,11212,43.303858,2.826666,43.303858
01636A,MAS SAINTES PUELLES AP,Agence postale communale,11400,MAS SAINTES PUELLES,11225,43.312493,1.87683,43.312493
01644A,MONTREDON DES CORBIERES BP,Bureau de Poste,11100,MONTREDON DES CORBIERES,11255,43.190194,2.925066,43.190194
01647A,MOUSSOULENS BP,Bureau de Poste,11170,MOUSSOULENS,11259,43.280178,2.230102,43.280178
01649A,MOUX BP,Bureau de Poste,11700,MOUX,11261,43.180225,2.652087,43.180225
01677A,PUIVERT AP,Agence postale communale,11230,PUIVERT,11303,42.920097,2.046916,42.920097
01685A,ROQUEFEUIL AP,Agence postale communale,11340,ROQUEFEUIL,11320,42.820798,1.995108,42.820798
01689A,ROUFFIAC D AUDE AP,Agence postale communale,11250,ROUFFIAC D AUDE,11325,43.127725,2.298893,43.127725
01692A,SAINT ANDRE DE ROQUELONGUE BP,Bureau de Poste,11200,ST ANDRE DE ROQUELONGUE,11332,43.114901,2.836589,43.114901
01696A,SAINT DENIS AP,Agence postale communale,11310,ST DENIS,11339,43.360491,2.218879,43.360491
01700A,SAINT MARCEL SUR AUDE BP,Bureau de Poste,11120,ST MARCEL SUR AUDE,11353,43.244962,2.924593,43.244962
01724A,VERZEILLE AP,Agence postale communale,11250,VERZEILLE,11408,43.125979,2.325143,43.125979
01725A,VIGNEVIEILLE AP,Agence postale communale,11330,VIGNEVIEILLE,11409,43.005748,2.524597,43.005748
01739A,VILLESEQUE DES CORBIERES AP,Agence postale communale,11360,VILLESEQUE DES CORBIERES,11436,43.014676,2.850094,43.014676
01752A,CARCASSONNE LA CONTE BP,Bureau de Poste,11000,CARCASSONNE,11069,43.209927,2.369087,43.209927
01754A,CARCASSONNE IENA BP,Bureau de Poste,11000,CARCASSONNE,11069,43.216697,2.345418,43.216697
01764A,LES ALBRES AP,Agence postale communale,12220,LES ALBRES,12003,44.53761,2.172949,44.53761
01769A,AURIAC LAGAST AP,Agence postale communale,12120,AURIAC LAGAST,12015,44.146694,2.580327,44.146694
01776A,BOUILLAC AP,Agence postale communale,12300,BOUILLAC,12030,44.574429,2.161605,44.574429
01777A,BOZOULS BP,Bureau de Poste,12340,BOZOULS,12033,44.469961,2.720258,44.469961
01780A,CALMONT CEIGNAC AP,Agence postale communale,12450,CALMONT,12043,44.272634,2.524301,44.272634
01787A,LA CAPELLE BLEYS AP,Agence postale communale,12240,LA CAPELLE BLEYS,12054,44.294813,2.182746,44.294813
01792A,LA CAVALERIE BP,Bureau de Poste,12230,LA CAVALERIE,12063,44.008106,3.154978,44.008106
01797A,COLOMBIES AP,Agence postale communale,12240,COLOMBIES,12068,44.343768,2.336802,44.343768
01800A,COMPS AP,Agence postale communale,12120,COMPS LA GRAND VILLE,12073,44.230194,2.566192,44.230194
01805A,COUPIAC BP,Bureau de Poste,12550,COUPIAC,12080,43.954675,2.581261,43.954675
01808A,SAINT IZAIRE RP,Relais poste commer??ant,12480,ST IZAIRE,12228,43.97479,2.720768,43.97479
01814A,ESPEYRAC AP,Agence postale communale,12140,ESPEYRAC,12097,44.64145,2.52494,44.64145
01825A,GOUTRENS RP,Agence postale intercommunale,12390,GOUTRENS,12111,44.44288,2.370668,44.44288
01826A,GRAMOND AP,Agence postale communale,12160,GRAMOND,12113,44.26494,2.364933,44.26494
01828A,L HOSPITALET DU LARZAC AP,Agence postale communale,12230,L HOSPITALET DU LARZAC,12115,43.973252,3.195486,43.973252
01836A,LASSOUTS AP,Agence postale communale,12500,LASSOUTS,12124,44.486784,2.864203,44.486784
01841A,LUC LA PRIMAUBE,Bureau de Poste,12450,LUC LA PRIMAUBE,12133,44.293706,2.561153,44.293706
01845A,MARNHAGUES ET LATOUR AP,Agence postale communale,12540,MARNHAGUES ET LATOUR,12139,43.872612,3.030396,43.872612
01854A,MONTLAUR RP,Relais poste commer??ant,12400,MONTLAUR,12154,43.878832,2.833431,43.878832
01855A,FONDAMENTE AP,Agence postale communale,12540,FONDAMENTE,12155,43.876231,3.123416,43.876231
01862A,NAUCELLE BP,Bureau de Poste,12800,NAUCELLE,12169,44.197307,2.342778,44.197307
01866A,OLEMPS BP,Bureau de Poste,12510,OLEMPS,12174,44.341541,2.553988,44.341541
01874A,REQUISTA BP,Bureau de Poste,12170,REQUISTA,12197,44.032903,2.536048,44.032903
01875A,RIEUPEYROUX BP,Bureau de Poste,12240,RIEUPEYROUX,12198,44.307438,2.236934,44.307438
01880A,SAINT AFFRIQUE,Bureau de Poste,12400,ST AFFRIQUE,12208,43.957697,2.88898,43.957697
01883A,SAINT BEAUZELY AP,Agence postale communale,12620,ST BEAUZELY,12213,44.166335,2.957279,44.166335
01885A,SAINT CHRISTOPHE VALLON AP,Agence postale communale,12330,ST CHRISTOPHE VALLON,12215,44.470476,2.412468,44.470476
01897A,SAINTE RADEGONDE AP,Agence postale communale,12850,STE RADEGONDE,12241,44.338354,2.626133,44.338354
01898B,LES BRUYERES AP,Agence postale communale,92270,BOIS COLOMBES,92009,48.90869354,2.262045638,48.90869354
01899A,SAINT ROME DE TARN BP,Bureau de Poste,12490,ST ROME DE TARN,12244,44.048638,2.897706,44.048638
01900A,SAINT SALVADOU AP,Agence postale communale,12200,LE BAS SEGALA,12021,44.341838,2.136647,44.341838
01901A,SAINT SANTIN AP,Agence postale communale,12300,ST SANTIN,12246,44.650102,2.216602,44.650102
01904A,SAINT SEVER DU MOUSTIER AP,Agence postale communale,12370,ST SEVER DU MOUSTIER,12249,43.77697,2.70099,43.77697
01908A,SALMIECH AP,Agence postale communale,12120,SALMIECH,12255,44.180526,2.570776,44.180526
01927A,VABRE TIZAC AP,Agence postale communale,12240,VABRE TIZAC,12285,44.270052,2.150201,44.270052
01933A,VILLEFRANCHE DE PANAT BP,Bureau de Poste,12430,VILLEFRANCHE DE PANAT,12299,44.088192,2.704569,44.088192
01935A,VILLENEUVE BP,Bureau de Poste,12260,VILLENEUVE,12301,44.438361,2.033311,44.438361
01954A,ARLES LES LICES,Bureau de Poste,13200,ARLES,13004,43.675302,4.629382,43.675302
01962A,BERRE L ETANG,Bureau de Poste,13130,BERRE L ETANG,13014,43.478323,5.169542,43.478323
01963A,BOUC BEL AIR,Bureau de Poste,13320,BOUC BEL AIR,13015,43.451299,5.412519,43.451299
01964B,CHICONI AP,Agence postale communale,97670,CHICONI,97605,-12.8327,45.11379,-12.8327
01976A,LA CIOTAT,Bureau de Poste,13600,LA CIOTAT,13028,43.175798,5.604049,43.175798
01977A,CORNILLON CONFOUX AP,Agence postale communale,13250,CORNILLON CONFOUX,13029,43.567099,5.068739,43.567099
01981A,ENSUES LA REDONNE BP,Bureau de Poste,13820,ENSUES LA REDONNE,13033,43.354245,5.203674,43.354245
01983A,EYGUIERES,Bureau de Poste,13430,EYGUIERES,13035,43.695127,5.033323,43.695127
01986A,FONTVIEILLE BP,Bureau de Poste,13990,FONTVIEILLE,13038,43.725418,4.70832,43.725418
01990A,GEMENOS BP,Bureau de Poste,13420,GEMENOS,13042,43.297533,5.629215,43.297533
01996A,JOUQUES BP,Bureau de Poste,13490,JOUQUES,13048,43.637116,5.640635,43.637116
01998A,LAMBESC,Bureau de Poste,13410,LAMBESC,13050,43.654861,5.263299,43.654861
02004A,MARTIGUES FERRIERES,Bureau de Poste,13500,MARTIGUES,13056,43.413591,5.056178,43.413591
02010A,MIMET BP,Bureau de Poste,13105,MIMET,13062,43.413441,5.506393,43.413441
02017A,PELISSANNE BP,Bureau de Poste,13330,PELISSANNE,13069,43.630793,5.154486,43.630793
02024A,PLAN D ORGON BP,Bureau de Poste,13750,PLAN D ORGON,13076,43.809454,4.998648,43.809454
02028A,LE PUY STE REPARADE BP,Bureau de Poste,13610,LE PUY STE REPARADE,13080,43.662881,5.434088,43.662881
02035A,ROUSSET BP,Bureau de Poste,13790,ROUSSET,13087,43.48004,5.623219,43.48004
02042A,SAINTES MARIES DE LA MER BP,Bureau de Poste,13460,SAINTES MARIES DE LA MER,13096,43.450824,4.429437,43.450824
02045A,SAINT PAUL LEZ DURANCE BP,Bureau de Poste,13115,ST PAUL LES DURANCE,13099,43.687313,5.708395,43.687313
02051A,SENAS BP,Bureau de Poste,13560,SENAS,13105,43.746447,5.076372,43.746447
02059A,VENELLES,Bureau de Poste,13770,VENELLES,13113,43.598151,5.484938,43.598151
02068A,ISTRES ARISTIDE BRIAND BP,Bureau de Poste,13800,ISTRES,13047,43.514012,4.985456,43.514012
02070A,MARSEILLE LA CASTELLANE BP,Bureau de Poste,13016,MARSEILLE,13216,43.366331,5.343039,43.366331
02071A,MARSEILLE LE MERLAN BP,Bureau de Poste,13014,MARSEILLE,13214,43.336396,5.407023,43.336396
02077A,AUBAGNE LE CHARREL BP,Bureau de Poste,13400,AUBAGNE,13005,43.285192,5.548367,43.285192
02081A,VITROLLES SUD BP,Bureau de Poste,13127,VITROLLES,13117,43.426077,5.278608,43.426077
02082A,MARSEILLE CAPELETTE BP,Bureau de Poste,13010,MARSEILLE,13210,43.282798,5.402373,43.282798
02090A,VITROLLES ROUCAS BP,Bureau de Poste,13127,VITROLLES,13117,43.458604,5.249372,43.458604
02093A,MARSEILLE PORTE D AIX BP,Bureau de Poste,13001,MARSEILLE,13201,43.301433,5.374271,43.301433
02104A,MARSEILLE SAINT GINIEZ,Bureau de Poste,13008,MARSEILLE,13208,43.2709,5.389444,43.2709
02105A,LA CIOTAT SAINT JEAN BP,Bureau de Poste,13600,LA CIOTAT,13028,43.189398,5.626637,43.189398
02107A,CABRIES AP,Agence postale communale,13480,CABRIES,13019,43.441331,5.379967,43.441331
02130A,LANCON PROVENCE VAL DE SIBOURG AP,Agence postale communale,13680,LANCON PROVENCE,13051,43.583385,5.211991,43.583385
02142A,AIX EN PROVENCE PUYRICARD BP,Bureau de Poste,13540,PUYRICARD,13001,43.582134,5.420826,43.582134
02144A,ARLES MAS THIBERT BP,Bureau de Poste,13104,MAS THIBERT,13004,43.55669,4.729436,43.55669
02160A,MARSEILLE L ESTAQUE BP,Bureau de Poste,13016,MARSEILLE,13216,43.359494,5.317231,43.359494
02164A,MARSEILLE JOLIETTE,Bureau de Poste,13002,MARSEILLE,13202,43.305,5.3673,43.305
02167A,MARSEILLE SAINT ANTOINE,Bureau de Poste,13015,MARSEILLE,13215,43.3689,5.3566,43.3689
02169A,MARSEILLE SAINT FERREOL BP,Bureau de Poste,13006,MARSEILLE,13206,43.291599,5.37901,43.291599
02183A,MARSEILLE ROUCAS BLANC BP,Bureau de Poste,13007,MARSEILLE,13207,43.280198,5.368769,43.280198
02192A,MARTIGUES CROIX SAINTE BP,Bureau de Poste,13500,MARTIGUES,13056,43.40915,5.030934,43.40915
02200A,PALUDS DE NOVES AP,Agence postale communale,13550,NOVES,13066,43.833445,4.90252,43.833445
02210A,AUNAY SUR ODON BP,Bureau de Poste,14260,LES MONTS D AUNAY,14027,49.021276,-0.632955,49.021276
02214A,BEAUMONT EN AUGE AP,Agence postale communale,14950,BEAUMONT EN AUGE,14055,49.278269,0.111146,49.278269
02220A,BEUVRON EN AUGE RP,Relais poste commer??ant,14430,BEUVRON EN AUGE,14070,49.187122,-0.045441,49.187122
02226A,BONNEVILLE LA LOUVET AP,Agence postale communale,14130,BONNEVILLE LA LOUVET,14085,49.275945,0.339802,49.275945
02233A,LE BREUIL EN AUGE AP,Agence postale communale,14130,LE BREUIL EN AUGE,14102,49.227359,0.225881,49.227359
02242A,CAMBREMER BP,Bureau de Poste,14340,CAMBREMER,14126,49.150958,0.048567,49.150958
02246A,CESNY AUX VIGNES AP,Agence postale communale,14270,CESNY AUX VIGNES,14149,49.090696,-0.120462,49.090696
02247A,CESNY BOIS HALBOUT AP,Agence postale communale,14220,CESNY BOIS HALBOUT,14150,48.987511,-0.377155,48.987511
02249A,CHEUX AP,Agence postale communale,14210,THUE ET MUE,14098,49.16550502,-0.525379245,49.16550502
02255A,CORMOLAIN AP,Agence postale communale,14240,CORMOLAIN,14182,49.130197,-0.855961,49.130197
02257A,CREULLY BP,Bureau de Poste,14480,CREULLY SUR SEULLES,14200,49.285645,-0.538827,49.285645
02258A,CREVECOEUR EN AUGE AP,Agence postale communale,14340,MEZIDON VALLEE D AUGE,14431,49.118813,0.014934,49.118813
02259A,CROISSANVILLE AP,Agence postale communale,14370,MEZIDON VALLEE D AUGE,14431,49.121591,-0.100376,49.121591
02265A,DOZULE BP,Bureau de Poste,14430,DOZULE,14229,49.231812,-0.041938,49.231812
02270A,FERVAQUES AP,Agence postale communale,14140,LIVAROT PAYS D AUGE,14371,49.041395,0.254512,49.041395
02279A,HEROUVILLE SAINT CLAIR,Bureau de Poste,14200,HEROUVILLE ST CLAIR,14327,49.203695,-0.332039,49.203695
02283A,IFS,Bureau de Poste,14123,IFS,14341,49.140192,-0.35476,49.140192
02287A,LANDELLES ET COUPIGNY AP,Agence postale communale,14380,LANDELLES ET COUPIGNY,14352,48.887,-0.9966,48.887
02303A,MERY CORBON AP,Agence postale communale,14370,MERY BISSIERES EN AUGE,14410,49.134999,-0.082871,49.134999
02310A,NEUILLY LA FORET AP,Agence postale communale,14230,ISIGNY SUR MER,14342,49.271795,-1.10023,49.271795
02316A,PONT L EVEQUE BP,Bureau de Poste,14130,PONT L EVEQUE,14514,49.286999,0.186816,49.286999
02318A,POTIGNY BP,Bureau de Poste,14420,POTIGNY,14516,48.969822,-0.241133,48.969822
02321A,ROTS AP,Agence postale communale,14980,ROTS,14543,49.204198,-0.476773,49.204198
02326A,SAINT GATIEN DES BOIS AP,Agence postale communale,14130,ST GATIEN DES BOIS,14578,49.34882159,0.185778744,49.34882159
02337A,SAINT MARTIN DE LA LIEUE BP,Bureau de Poste,14100,ST MARTIN DE LA LIEUE,14625,49.113135,0.219129,49.113135
02341A,SAINT PIERRE SUR DIVES BP,Bureau de Poste,14170,ST PIERRE EN AUGE,14654,49.019086,-0.030653,49.019086
02354A,LE TOURNEUR AP,Agence postale communale,14350,SOULEUVRE EN BOCAGE,14061,48.9639,-0.822529,48.9639
02355A,TREVIERES BP,Bureau de Poste,14710,TREVIERES,14711,49.308957,-0.906016,49.308957
02356A,TROARN BP,Bureau de Poste,14670,SALINE,14712,49.182372,-0.18239,49.182372
02362A,VERSON BP,Bureau de Poste,14790,VERSON,14738,49.156296,-0.451403,49.156296
02363A,VER SUR MER BP,Bureau de Poste,14114,VER SUR MER,14739,49.335692,-0.526732,49.335692
02364A,VIERVILLE SUR MER AP,Agence postale communale,14710,VIERVILLE SUR MER,14745,49.374144,-0.904313,49.374144
02366A,VILLERS SUR MER BP,Bureau de Poste,14640,VILLERS SUR MER,14754,49.321879,-0.004574,49.321879
02378A,CAEN VENDEUVRE BP,Bureau de Poste,14000,CAEN,14118,49.181694,-0.353459,49.181694
02384A,CAEN GRACE DE DIEU BP,Bureau de Poste,14000,CAEN,14118,49.161492,-0.36152,49.161492
02386A,TROUVILLE A AP,Agence postale communale,14360,TROUVILLE SUR MER,14715,49.361307,0.086271,49.361307
02399A,ANGLARDS DE SALERS AP,Agence postale communale,15380,ANGLARDS DE SALERS,15006,45.203292,2.439949,45.203292
02404A,AURILLAC JORDANNE,Bureau de Poste,15000,AURILLAC,15014,44.920393,2.438303,44.920393
02409A,CAYROLS AP,Agence postale communale,15290,CAYROLS,15030,44.830803,2.233818,44.830803
02412A,CHAMPAGNAC AP,Agence postale communale,15350,CHAMPAGNAC,15037,45.356763,2.39907,45.356763
02414A,MANDAILLES RP,Relais poste commer??ant,15590,MANDAILLES ST JULIEN,15113,45.070528,2.657017,45.070528
02416A,LA CHAPELLE LAURENT AP,Agence postale communale,15500,LA CHAPELLE LAURENT,15042,45.177698,3.24304,45.177698
02419A,CHAUDES AIGUES BP,Bureau de Poste,15110,CHAUDES AIGUES,15045,44.853341,3.002848,44.853341
02427A,CROS DE MONTVERT RP,Relais poste commer??ant,15150,CROS DE MONTVERT,15057,45.053293,2.147478,45.053293
02429A,DIENNE AP,Agence postale communale,15300,DIENNE,15061,45.158311,2.787817,45.158311
02430A,DRUGEAC AP,Agence postale communale,15140,DRUGEAC,15063,45.166797,2.386309,45.166797
02442A,LASCELLE AP,Agence postale communale,15590,LASCELLE MANDAILLES,15096,45.021899,2.57511,45.021899
02449A,MARCOLES BP,Bureau de Poste,15220,MARCOLES,15117,44.781849,2.352771,44.781849
02454A,MENET AP,Agence postale communale,15400,MENET,15124,45.295948,2.587384,45.295948
02456A,MONTBOUDIF AP,Agence postale communale,15190,MONTBOUDIF,15129,45.371499,2.732586,45.371499
02457A,LE MONTEIL AP,Agence postale communale,15240,LE MONTEIL,15131,45.298638,2.49988,45.298638
02472A,ROUFFIAC AP,Agence postale communale,15150,ROUFFIAC,15165,45.022799,2.13708,45.022799
02476A,SAINT BONNET DE SALERS AP,Agence postale communale,15140,ST BONNET DE SALERS,15174,45.159596,2.453741,45.159596
02485A,SAINT MARTIN SOUS VIGOUROUX RP,Relais poste commer??ant,15230,ST MARTIN SOUS VIGOUROUX,15201,44.92267,2.803023,44.92267
02486A,SAINT MARTIN VALMEROUX BP,Bureau de Poste,15140,ST MARTIN VALMEROUX,15202,45.11655,2.427085,45.11655
02496A,TALIZAT RP,Relais poste commer??ant,15170,TALIZAT,15231,45.114598,3.046637,45.114598
02527A,ANGEAC CHAMPAGNE AP,Agence postale communale,16130,ANGEAC CHAMPAGNE,16012,45.608693,-0.295574,45.608693
02531A,AUBETERRE SUR DRONNE AP,Agence postale communale,16390,AUBETERRE SUR DRONNE,16020,45.271418,0.169845,45.271418
02550A,CHABANAIS BP,Bureau de Poste,16150,CHABANAIS,16070,45.873427,0.717387,45.873427
02555A,CHARME AP,Agence postale communale,16140,CHARME,16083,45.951435,0.116375,45.951435
02556A,CHARRAS RP,Relais poste commer??ant,16380,CHARRAS,16084,45.54324,0.41535,45.54324
02560A,CHATEAUBERNARD AP,Agence postale communale,16100,CHATEAUBERNARD,16089,45.67402,-0.31535,45.67402
